filename	label	dog_prototype	self_prototype
n02087394/n02087394_19155.JPEG	Rhodesian_ridgeback	1.5228532780334607e-13	6.971271766303048e-14
n02087394/n02087394_20054.JPEG	Rhodesian_ridgeback	4.308619459659876e-17	6.233941033619857e-18
n02087394/n02087394_2053.JPEG	Rhodesian_ridgeback	4.809097471698341e-12	1.9226447526133853e-15
n02087394/n02087394_21609.JPEG	Rhodesian_ridgeback	1.1702437935134308e-12	7.069669274693318e-13
n02087394/n02087394_2253.JPEG	Rhodesian_ridgeback	7.601811606152748e-18	2.4116305165659393e-19
n02087394/n02087394_22776.JPEG	Rhodesian_ridgeback	6.098903701534808e-12	3.298377615507931e-12
n02087394/n02087394_22925.JPEG	Rhodesian_ridgeback	5.5645109449790305e-16	4.7734519438888675e-17
n02087394/n02087394_2359.JPEG	Rhodesian_ridgeback	9.873471288634692e-18	2.0060691000524078e-17
n02087394/n02087394_2478.JPEG	Rhodesian_ridgeback	1.530930336124536e-21	2.3988702856164377e-22
n02087394/n02087394_2487.JPEG	Rhodesian_ridgeback	1.8995936537750882e-15	2.80780653803774e-15
n02087394/n02087394_24924.JPEG	Rhodesian_ridgeback	2.522662162070026e-13	1.9566484632391144e-14
n02087394/n02087394_25111.JPEG	Rhodesian_ridgeback	5.581835855686416e-14	2.5467774185488494e-14
n02087394/n02087394_26422.JPEG	Rhodesian_ridgeback	3.6042056079039564e-17	1.9189308271163588e-18
n02087394/n02087394_2651.JPEG	Rhodesian_ridgeback	4.567149809378048e-17	7.110692480600608e-17
n02087394/n02087394_27278.JPEG	Rhodesian_ridgeback	4.7234709572998593e-14	1.0053212021293913e-14
n02087394/n02087394_2735.JPEG	Rhodesian_ridgeback	1.5094993184359915e-16	9.303866987240055e-20
n02087394/n02087394_2809.JPEG	Rhodesian_ridgeback	1.6897976944129798e-12	5.37388974647335e-13
n02087394/n02087394_2865.JPEG	Rhodesian_ridgeback	1.0023544207203763e-11	3.673152038256355e-13
n02087394/n02087394_2905.JPEG	Rhodesian_ridgeback	9.315397099824499e-14	3.975106813594929e-14
n02087394/n02087394_29138.JPEG	Rhodesian_ridgeback	8.937858378550067e-11	1.713036864329543e-11
n02087394/n02087394_29193.JPEG	Rhodesian_ridgeback	1.3089375171235475e-13	1.4603274292064242e-14
n02087394/n02087394_30051.JPEG	Rhodesian_ridgeback	6.364838618940314e-21	3.526058750316176e-23
n02087394/n02087394_3075.JPEG	Rhodesian_ridgeback	4.2771452318566445e-14	7.970764964017476e-14
n02087394/n02087394_31662.JPEG	Rhodesian_ridgeback	1.9387546485932583e-10	2.0123065805993538e-10
n02087394/n02087394_32206.JPEG	Rhodesian_ridgeback	9.23778574069413e-12	4.984564367871817e-14
n02087394/n02087394_3311.JPEG	Rhodesian_ridgeback	5.559994393304251e-12	4.3106774954888576e-12
n02087394/n02087394_3361.JPEG	Rhodesian_ridgeback	2.850003120406222e-12	8.046935190527136e-14
n02087394/n02087394_35227.JPEG	Rhodesian_ridgeback	8.879204160856422e-14	6.920027576577899e-14
n02087394/n02087394_35748.JPEG	Rhodesian_ridgeback	4.1821841371354406e-11	2.330890153647113e-11
n02087394/n02087394_3767.JPEG	Rhodesian_ridgeback	3.253512171683029e-15	8.221057708146074e-17
n02087394/n02087394_3795.JPEG	Rhodesian_ridgeback	1.0678574925260355e-12	8.215408505177139e-14
n02087394/n02087394_4080.JPEG	Rhodesian_ridgeback	5.420940754910271e-10	1.3405276794805527e-10
n02087394/n02087394_4562.JPEG	Rhodesian_ridgeback	5.80822065380154e-10	5.615579780765662e-10
n02087394/n02087394_4565.JPEG	Rhodesian_ridgeback	1.2924358212283114e-12	9.956922075974922e-13
n02087394/n02087394_4602.JPEG	Rhodesian_ridgeback	6.108980535368214e-14	4.088599019940226e-14
n02087394/n02087394_4693.JPEG	Rhodesian_ridgeback	1.761233946406767e-10	2.595242790500589e-10
n02087394/n02087394_4722.JPEG	Rhodesian_ridgeback	6.477749610012732e-18	3.2088298028365525e-18
n02087394/n02087394_4807.JPEG	Rhodesian_ridgeback	2.6775004216033186e-12	7.600907929879047e-13
n02087394/n02087394_5173.JPEG	Rhodesian_ridgeback	2.7489992642276e-11	5.754392343614034e-12
n02087394/n02087394_5664.JPEG	Rhodesian_ridgeback	8.055436941093243e-15	1.4941919215930854e-16
n02087394/n02087394_5806.JPEG	Rhodesian_ridgeback	2.458453220741925e-20	3.674190336968792e-22
n02087394/n02087394_6074.JPEG	Rhodesian_ridgeback	4.298547000893007e-17	8.959150173399354e-18
n02087394/n02087394_6198.JPEG	Rhodesian_ridgeback	1.8125658093704747e-12	2.2415629970547164e-13
n02087394/n02087394_624.JPEG	Rhodesian_ridgeback	1.0506281386915088e-11	8.282306151149236e-12
n02087394/n02087394_6330.JPEG	Rhodesian_ridgeback	7.205486120350384e-18	1.347758264713253e-17
n02087394/n02087394_6340.JPEG	Rhodesian_ridgeback	1.904076175645181e-12	1.7151716452060794e-12
n02087394/n02087394_6382.JPEG	Rhodesian_ridgeback	1.126273599958619e-13	6.583503392361756e-14
n02087394/n02087394_645.JPEG	Rhodesian_ridgeback	2.961686492970213e-12	1.1500433174822467e-13
n02087394/n02087394_6841.JPEG	Rhodesian_ridgeback	5.714738902701987e-16	4.21766623075507e-17
n02087394/n02087394_6867.JPEG	Rhodesian_ridgeback	9.679821822905458e-15	2.741076107936519e-15
n02087394/n02087394_6884.JPEG	Rhodesian_ridgeback	2.545431371642755e-13	4.49401112808176e-13
n02087394/n02087394_6897.JPEG	Rhodesian_ridgeback	9.934783454300919e-13	2.124630024165431e-12
n02087394/n02087394_7186.JPEG	Rhodesian_ridgeback	3.1458141370743077e-13	3.565572207625921e-13
n02087394/n02087394_7219.JPEG	Rhodesian_ridgeback	7.148856257851932e-15	3.0787122246135637e-15
n02087394/n02087394_7222.JPEG	Rhodesian_ridgeback	5.297994524077876e-10	4.351296138722117e-10
n02087394/n02087394_7342.JPEG	Rhodesian_ridgeback	4.8400438377307573e-17	3.666003513713351e-18
n02087394/n02087394_736.JPEG	Rhodesian_ridgeback	1.1602196769077096e-14	1.3702500639575668e-15
n02087394/n02087394_7471.JPEG	Rhodesian_ridgeback	5.4837442022434244e-17	4.49478540907476e-18
n02087394/n02087394_7499.JPEG	Rhodesian_ridgeback	1.9674464087370265e-14	1.2332164680083076e-14
n02087394/n02087394_7529.JPEG	Rhodesian_ridgeback	3.2354166013858814e-12	4.155356966403925e-13
n02087394/n02087394_7612.JPEG	Rhodesian_ridgeback	8.708383599302666e-13	1.3562038868144367e-14
n02087394/n02087394_7724.JPEG	Rhodesian_ridgeback	9.883781074909859e-14	3.215245769416179e-14
n02087394/n02087394_7841.JPEG	Rhodesian_ridgeback	1.955666168953734e-14	3.675725482713215e-15
n02087394/n02087394_7875.JPEG	Rhodesian_ridgeback	1.0300228482321386e-09	4.2863888251076417e-10
n02087394/n02087394_7919.JPEG	Rhodesian_ridgeback	8.411741866749095e-11	4.135745388675725e-11
n02087394/n02087394_831.JPEG	Rhodesian_ridgeback	1.2193757203930668e-15	2.982341224309303e-16
n02087394/n02087394_8367.JPEG	Rhodesian_ridgeback	1.5719111185486484e-16	9.635794522849706e-17
n02087394/n02087394_8368.JPEG	Rhodesian_ridgeback	2.2242595041714867e-15	3.4290450955215515e-17
n02087394/n02087394_8894.JPEG	Rhodesian_ridgeback	1.3554667454370282e-14	2.6294019903757247e-15
n02087394/n02087394_9097.JPEG	Rhodesian_ridgeback	3.8296203184367514e-13	8.204938289576489e-13
n02087394/n02087394_9358.JPEG	Rhodesian_ridgeback	6.963256154880591e-17	2.411962039750322e-16
n02087394/n02087394_9497.JPEG	Rhodesian_ridgeback	1.189686849888779e-10	1.1390639863930273e-10
n02087394/n02087394_9704.JPEG	Rhodesian_ridgeback	4.906954373546407e-17	3.21340045678587e-18
n02087394/n02087394_9712.JPEG	Rhodesian_ridgeback	2.390959296280359e-13	4.3687268794162745e-14
n02087394/n02087394_9891.JPEG	Rhodesian_ridgeback	1.2256796684535722e-15	1.2350542781302424e-16
n02087394/n02087394_9938.JPEG	Rhodesian_ridgeback	2.8309130644977223e-14	4.322794415403794e-14
n02113712/n02113712_10043.JPEG	miniature_poodle	7.528705669922312e-17	4.657198366473222e-17
n02113712/n02113712_10105.JPEG	miniature_poodle	1.4847371312858674e-12	5.949149060305827e-14
n02113712/n02113712_10375.JPEG	miniature_poodle	2.009489473403073e-11	7.861035471688336e-13
n02113712/n02113712_10411.JPEG	miniature_poodle	1.584458505195907e-13	7.425420734371363e-14
n02113712/n02113712_10426.JPEG	miniature_poodle	5.395348466048096e-13	1.455446692062488e-13
n02113712/n02113712_10435.JPEG	miniature_poodle	1.589240577255408e-08	3.4663390048044353e-08
n02113712/n02113712_10482.JPEG	miniature_poodle	1.0835032150212875e-14	3.084872320505081e-20
n02113712/n02113712_1050.JPEG	miniature_poodle	2.9679809817600023e-13	1.45873170492485e-13
n02113712/n02113712_10689.JPEG	miniature_poodle	1.6624992096398774e-14	1.1537825757474535e-14
n02113712/n02113712_10699.JPEG	miniature_poodle	1.6856009430570469e-16	2.5393812156052074e-18
n02113712/n02113712_10749.JPEG	miniature_poodle	5.012774763148306e-20	5.354337974445044e-21
n02113712/n02113712_1077.JPEG	miniature_poodle	8.117081306907202e-15	5.460962663345166e-15
n02113712/n02113712_1147.JPEG	miniature_poodle	1.0355795472353645e-20	3.254751811271378e-22
n02113712/n02113712_11524.JPEG	miniature_poodle	3.29042102539993e-12	2.764263742414877e-13
n02113712/n02113712_11861.JPEG	miniature_poodle	8.558965460608464e-13	1.4679366329345525e-12
n02113712/n02113712_1245.JPEG	miniature_poodle	6.881061830772286e-14	2.048403956149765e-13
n02113712/n02113712_12788.JPEG	miniature_poodle	3.870813752441303e-13	5.346515424757198e-13
n02113712/n02113712_1348.JPEG	miniature_poodle	1.73971302143922e-13	1.4015661807757854e-14
n02113712/n02113712_13521.JPEG	miniature_poodle	3.974011214369348e-12	8.057381815029826e-15
n02113712/n02113712_13684.JPEG	miniature_poodle	2.4082902676693553e-10	1.331797065056031e-10
n02113712/n02113712_1373.JPEG	miniature_poodle	3.0882981745395987e-12	1.0638616531353369e-14
n02113712/n02113712_145.JPEG	miniature_poodle	2.5168914956407345e-16	2.920654935011444e-18
n02113712/n02113712_14835.JPEG	miniature_poodle	6.022554876417111e-10	4.720639141992328e-13
n02113712/n02113712_15331.JPEG	miniature_poodle	4.723855716050213e-20	8.322843497494706e-23
n02113712/n02113712_1562.JPEG	miniature_poodle	9.941474846458893e-16	4.255770896251161e-16
n02113712/n02113712_15670.JPEG	miniature_poodle	4.945389801788427e-12	2.1291907917937918e-12
n02113712/n02113712_15938.JPEG	miniature_poodle	1.4812894190194585e-17	1.69635687404848e-19
n02113712/n02113712_16105.JPEG	miniature_poodle	4.009384122154561e-09	1.7061482015940089e-09
n02113712/n02113712_163.JPEG	miniature_poodle	3.8176248885131245e-14	1.9577216351577928e-14
n02113712/n02113712_16448.JPEG	miniature_poodle	4.9112701329999984e-11	1.7688545435184591e-13
n02113712/n02113712_16543.JPEG	miniature_poodle	7.959277785220057e-12	3.5542056556202132e-12
n02113712/n02113712_16555.JPEG	miniature_poodle	2.4014809313471823e-15	8.993207429328485e-17
n02113712/n02113712_1671.JPEG	miniature_poodle	7.93941698846602e-13	2.145047382809569e-13
n02113712/n02113712_1725.JPEG	miniature_poodle	6.121623315379315e-16	2.1369237067594154e-18
n02113712/n02113712_173.JPEG	miniature_poodle	2.479317091099277e-12	5.557805462389257e-13
n02113712/n02113712_1822.JPEG	miniature_poodle	1.2373409396182324e-11	3.5626527013922677e-13
n02113712/n02113712_1933.JPEG	miniature_poodle	3.8880620062083627e-13	7.326653332317921e-14
n02113712/n02113712_20030.JPEG	miniature_poodle	2.116786760674022e-16	3.4239028930524396e-16
n02113712/n02113712_20126.JPEG	miniature_poodle	8.970046610009206e-13	4.574582731523373e-16
n02113712/n02113712_20282.JPEG	miniature_poodle	8.84512031066142e-15	4.442381562508956e-16
n02113712/n02113712_21010.JPEG	miniature_poodle	2.2615360805440693e-18	1.3947737010864015e-20
n02113712/n02113712_2313.JPEG	miniature_poodle	9.467715434167567e-15	2.4458030453344158e-15
n02113712/n02113712_244.JPEG	miniature_poodle	3.718303116928648e-17	1.473170169609626e-17
n02113712/n02113712_2502.JPEG	miniature_poodle	7.06698271707227e-18	2.641350379664118e-19
n02113712/n02113712_2506.JPEG	miniature_poodle	2.064572778422571e-12	9.182157682735224e-13
n02113712/n02113712_2514.JPEG	miniature_poodle	4.796768178538745e-14	3.0866324961959673e-14
n02113712/n02113712_2585.JPEG	miniature_poodle	2.238894291425994e-16	6.283461157697502e-20
n02113712/n02113712_2680.JPEG	miniature_poodle	2.3958872611319524e-15	1.995892448076749e-15
n02113712/n02113712_2724.JPEG	miniature_poodle	1.2698807872735424e-12	7.794536993483772e-13
n02113712/n02113712_2999.JPEG	miniature_poodle	7.894541688659702e-12	6.980773018640751e-13
n02113712/n02113712_300.JPEG	miniature_poodle	4.5490667771743225e-15	1.183046419330677e-19
n02113712/n02113712_3054.JPEG	miniature_poodle	1.8984681418878566e-14	1.0482338552996568e-16
n02113712/n02113712_3117.JPEG	miniature_poodle	3.676855109928848e-13	1.3206586120714717e-13
n02113712/n02113712_3155.JPEG	miniature_poodle	1.908909429427671e-13	1.110989267303228e-13
n02113712/n02113712_3168.JPEG	miniature_poodle	2.6771363059643324e-18	1.0313692542508636e-20
n02113712/n02113712_317.JPEG	miniature_poodle	1.0706109640445762e-14	2.4381700604601638e-15
n02113712/n02113712_3203.JPEG	miniature_poodle	2.160633844677224e-15	5.505006802593212e-16
n02113712/n02113712_3275.JPEG	miniature_poodle	3.5133869647106375e-12	5.745884356126657e-13
n02113712/n02113712_3300.JPEG	miniature_poodle	3.069792151454773e-10	5.347300552284164e-13
n02113712/n02113712_3302.JPEG	miniature_poodle	3.190309614405042e-14	2.697999381347392e-14
n02113712/n02113712_3310.JPEG	miniature_poodle	1.3061272915805382e-13	3.009717960730652e-14
n02113712/n02113712_3342.JPEG	miniature_poodle	4.557870494741137e-13	3.414724729320693e-14
n02113712/n02113712_3608.JPEG	miniature_poodle	5.1672277899269116e-14	3.5118618820480604e-16
n02113712/n02113712_3645.JPEG	miniature_poodle	4.903069135490685e-21	2.4700938789137056e-23
n02113712/n02113712_3646.JPEG	miniature_poodle	1.513103405196023e-12	1.262893399990283e-13
n02113712/n02113712_3795.JPEG	miniature_poodle	1.0659756779416895e-13	2.2939445767328015e-15
n02113712/n02113712_3817.JPEG	miniature_poodle	1.0764407916303229e-13	6.481314221717002e-14
n02113712/n02113712_41.JPEG	miniature_poodle	1.701105629382269e-14	2.941951835371025e-15
n02113712/n02113712_4140.JPEG	miniature_poodle	2.8894508365449394e-14	1.9541926495233346e-16
n02113712/n02113712_42.JPEG	miniature_poodle	1.1690715071141273e-15	1.0830748569085282e-15
n02113712/n02113712_4227.JPEG	miniature_poodle	3.857920360912241e-13	1.5943281941862368e-13
n02113712/n02113712_4279.JPEG	miniature_poodle	4.321663969612863e-17	8.50809479403691e-19
n02113712/n02113712_4492.JPEG	miniature_poodle	2.3193751607186074e-16	5.098592035131397e-19
n02113712/n02113712_4831.JPEG	miniature_poodle	4.3712903376022353e-13	6.052764330669634e-14
n02113712/n02113712_491.JPEG	miniature_poodle	6.3864774651941024e-15	1.3292964156857755e-15
n02113712/n02113712_5524.JPEG	miniature_poodle	2.7143971727245586e-11	3.644058004700435e-11
n02113712/n02113712_572.JPEG	miniature_poodle	9.890829414539641e-11	8.82348586603994e-11
n02113712/n02113712_590.JPEG	miniature_poodle	7.625664366636544e-17	6.548493323376939e-20
n02113712/n02113712_6023.JPEG	miniature_poodle	5.462645600760573e-16	3.3387365193120523e-16
n02113712/n02113712_625.JPEG	miniature_poodle	6.51895828853962e-14	6.678582717101385e-14
n02113712/n02113712_63.JPEG	miniature_poodle	3.6310655425787085e-12	1.0922085602865877e-12
n02113712/n02113712_6394.JPEG	miniature_poodle	4.8408373850322674e-18	2.733600134411124e-18
n02113712/n02113712_6439.JPEG	miniature_poodle	5.416672238961467e-13	1.613621852568464e-13
n02113712/n02113712_6515.JPEG	miniature_poodle	1.8335810434392828e-16	1.4038944581516508e-17
n02113712/n02113712_6618.JPEG	miniature_poodle	1.0809930228287313e-17	3.442333167600883e-19
n02113712/n02113712_7677.JPEG	miniature_poodle	3.8342029503344824e-17	3.567827179560244e-18
n02113712/n02113712_768.JPEG	miniature_poodle	2.3249961069621983e-13	2.2956023692571473e-13
n02113712/n02113712_7995.JPEG	miniature_poodle	3.0362385394653395e-11	7.016244094927231e-13
n02113712/n02113712_8060.JPEG	miniature_poodle	3.851177764798331e-11	6.207638712483196e-12
n02113712/n02113712_813.JPEG	miniature_poodle	1.860308054530383e-12	1.247833503963754e-14
n02113712/n02113712_8182.JPEG	miniature_poodle	1.553716990877246e-13	6.411711975468786e-14
n02113712/n02113712_8332.JPEG	miniature_poodle	4.0221158524641e-15	1.4541961616241524e-17
n02113712/n02113712_8439.JPEG	miniature_poodle	1.4811976673997513e-12	2.882830472323488e-13
n02113712/n02113712_8496.JPEG	miniature_poodle	8.194633107469253e-13	1.868579364874665e-12
n02113712/n02113712_8801.JPEG	miniature_poodle	1.3692652033468115e-12	8.147734936157426e-14
n02113712/n02113712_9074.JPEG	miniature_poodle	2.456290415201398e-17	8.648195238703949e-19
n02113712/n02113712_936.JPEG	miniature_poodle	1.0480827802876741e-14	9.947501246739653e-19
n02113712/n02113712_9546.JPEG	miniature_poodle	5.570663040354976e-16	9.260475526741035e-17
n02113712/n02113712_963.JPEG	miniature_poodle	6.363394487829198e-13	2.5160569717205572e-14
n02113712/n02113712_984.JPEG	miniature_poodle	3.260100010267223e-12	4.0249530581855344e-13
n02113799/n02113799_10194.JPEG	standard_poodle	3.0876426862350376e-14	3.309947325319132e-15
n02113799/n02113799_1045.JPEG	standard_poodle	1.2712447000348172e-14	3.5084108209310234e-16
n02113799/n02113799_1053.JPEG	standard_poodle	2.5323470722137838e-14	2.0660380456918345e-14
n02113799/n02113799_1104.JPEG	standard_poodle	2.8996368086019933e-13	1.7414313640774912e-13
n02113799/n02113799_1151.JPEG	standard_poodle	6.57505101496152e-10	7.56930458130767e-12
n02113799/n02113799_118.JPEG	standard_poodle	2.6689725588297794e-16	2.6306739720649038e-16
n02113799/n02113799_1261.JPEG	standard_poodle	1.9535052727846054e-14	1.0284786048972507e-13
n02113799/n02113799_131.JPEG	standard_poodle	9.868069117201448e-12	5.0663944870305026e-11
n02113799/n02113799_134.JPEG	standard_poodle	5.044924395207995e-18	3.4311688981441456e-20
n02113799/n02113799_1344.JPEG	standard_poodle	1.86269180415651e-15	1.4038925047005161e-14
n02113799/n02113799_13534.JPEG	standard_poodle	3.210152931110372e-16	2.0955306988869363e-20
n02113799/n02113799_1366.JPEG	standard_poodle	3.8068075279028343e-16	4.348373143330348e-16
n02113799/n02113799_14856.JPEG	standard_poodle	2.740042011615271e-16	9.201672508002309e-17
n02113799/n02113799_1490.JPEG	standard_poodle	5.8130832873305085e-21	2.0730365224008457e-20
n02113799/n02113799_15222.JPEG	standard_poodle	1.0057728538347398e-14	7.655098672448667e-14
n02113799/n02113799_1571.JPEG	standard_poodle	2.124627853945859e-20	8.297785796822887e-20
n02113799/n02113799_1572.JPEG	standard_poodle	2.1278325562313117e-14	3.4294421934011625e-14
n02113799/n02113799_1692.JPEG	standard_poodle	4.606517434909948e-15	5.0076599795346743e-20
n02113799/n02113799_1788.JPEG	standard_poodle	1.2714572808069432e-12	2.8629721533612287e-15
n02113799/n02113799_17997.JPEG	standard_poodle	1.5473108447654124e-16	1.710018560106877e-20
n02113799/n02113799_18.JPEG	standard_poodle	4.1357918673291796e-11	8.836031181534912e-12
n02113799/n02113799_18171.JPEG	standard_poodle	2.096133052642133e-14	1.8742431252958434e-13
n02113799/n02113799_1837.JPEG	standard_poodle	4.010199274863362e-20	9.309838903648752e-23
n02113799/n02113799_18413.JPEG	standard_poodle	1.4955353214074588e-16	2.4789576160068878e-16
n02113799/n02113799_1868.JPEG	standard_poodle	1.2802537370358388e-13	2.5418330179841164e-13
n02113799/n02113799_18707.JPEG	standard_poodle	6.100073948363293e-15	8.855879328780682e-16
n02113799/n02113799_19246.JPEG	standard_poodle	3.928729145084885e-14	2.882865358244331e-15
n02113799/n02113799_1962.JPEG	standard_poodle	1.0334149759788507e-10	1.2180944646487072e-09
n02113799/n02113799_2.JPEG	standard_poodle	1.248238562705922e-15	7.246458834623862e-15
n02113799/n02113799_2002.JPEG	standard_poodle	3.409764316863102e-15	3.121698458915659e-16
n02113799/n02113799_20024.JPEG	standard_poodle	2.1302490037540806e-15	8.893051877445685e-16
n02113799/n02113799_21194.JPEG	standard_poodle	1.415052968983128e-13	8.001135727562671e-14
n02113799/n02113799_21268.JPEG	standard_poodle	6.059641206548966e-17	3.957893363063311e-19
n02113799/n02113799_2138.JPEG	standard_poodle	3.189244838630456e-20	2.0873705997097775e-21
n02113799/n02113799_2160.JPEG	standard_poodle	3.7170490595664483e-16	2.2845324168482073e-16
n02113799/n02113799_21685.JPEG	standard_poodle	3.7454558770560905e-09	1.311068852714648e-13
n02113799/n02113799_22025.JPEG	standard_poodle	1.4905212924393047e-14	1.3862965177108168e-13
n02113799/n02113799_22403.JPEG	standard_poodle	5.131452496370064e-14	5.132510132225281e-13
n02113799/n02113799_2321.JPEG	standard_poodle	8.895828150198856e-16	2.519445090696205e-15
n02113799/n02113799_23469.JPEG	standard_poodle	1.191925024765688e-14	9.172793034031337e-17
n02113799/n02113799_23493.JPEG	standard_poodle	2.4665208086429155e-14	6.2321563927900375e-15
n02113799/n02113799_23524.JPEG	standard_poodle	6.800315781678994e-16	2.4374443879308323e-16
n02113799/n02113799_237.JPEG	standard_poodle	1.543177592411318e-14	4.450015209169383e-14
n02113799/n02113799_2485.JPEG	standard_poodle	9.002146624850796e-17	5.19368382033442e-18
n02113799/n02113799_2504.JPEG	standard_poodle	2.884871737148565e-16	2.4984200396169345e-16
n02113799/n02113799_2648.JPEG	standard_poodle	1.9852258192910448e-13	3.258863434028937e-13
n02113799/n02113799_2765.JPEG	standard_poodle	5.7837582773059533e-11	3.001845173858926e-11
n02113799/n02113799_3035.JPEG	standard_poodle	9.346750003821539e-11	3.4043710237156975e-11
n02113799/n02113799_3112.JPEG	standard_poodle	4.2945994739196145e-14	2.550945006743979e-14
n02113799/n02113799_319.JPEG	standard_poodle	7.091419356229222e-14	3.434218385144937e-13
n02113799/n02113799_3306.JPEG	standard_poodle	1.3550602857155271e-12	2.1342904113915877e-12
n02113799/n02113799_3348.JPEG	standard_poodle	4.232833641852165e-14	1.2343724126392573e-14
n02113799/n02113799_3440.JPEG	standard_poodle	1.3662751119745665e-13	1.1655304407240233e-12
n02113799/n02113799_3714.JPEG	standard_poodle	1.0427338328384444e-15	9.621241896500922e-15
n02113799/n02113799_3745.JPEG	standard_poodle	1.093354435192058e-11	8.863732761953169e-12
n02113799/n02113799_3863.JPEG	standard_poodle	3.5591417963103633e-16	5.135841513864719e-19
n02113799/n02113799_391.JPEG	standard_poodle	2.533184728417564e-13	3.7240521051004794e-13
n02113799/n02113799_4241.JPEG	standard_poodle	2.0235659928869255e-17	4.7057223221057437e-17
n02113799/n02113799_4604.JPEG	standard_poodle	8.319262408249616e-18	4.643989076299809e-17
n02113799/n02113799_4656.JPEG	standard_poodle	9.469517817622657e-20	3.440256976170741e-21
n02113799/n02113799_473.JPEG	standard_poodle	7.366083481222845e-16	1.6770972713843457e-16
n02113799/n02113799_4750.JPEG	standard_poodle	1.7917456932200012e-15	8.669718907339035e-16
n02113799/n02113799_4761.JPEG	standard_poodle	2.5319140975021232e-24	8.261707379290021e-28
n02113799/n02113799_4813.JPEG	standard_poodle	6.89468983274405e-15	1.4280090908560084e-16
n02113799/n02113799_4979.JPEG	standard_poodle	2.630494677906147e-15	2.0022485765716926e-16
n02113799/n02113799_5060.JPEG	standard_poodle	3.328244729396159e-14	1.2102687712379449e-15
n02113799/n02113799_537.JPEG	standard_poodle	1.6413459470206015e-18	2.033622264734349e-18
n02113799/n02113799_5407.JPEG	standard_poodle	1.4945010141367989e-16	1.627360002594876e-15
n02113799/n02113799_5574.JPEG	standard_poodle	2.1396795767699273e-13	2.83751527316832e-13
n02113799/n02113799_562.JPEG	standard_poodle	1.4682447339704043e-14	1.2163185174135016e-13
n02113799/n02113799_5620.JPEG	standard_poodle	1.6421755771777577e-14	8.079590737761826e-15
n02113799/n02113799_5756.JPEG	standard_poodle	2.8841164241927043e-13	2.0934724557327465e-15
n02113799/n02113799_5976.JPEG	standard_poodle	1.5995730647498464e-16	2.0495370851852171e-16
n02113799/n02113799_6356.JPEG	standard_poodle	3.3735011712425704e-11	1.0313188393097232e-10
n02113799/n02113799_639.JPEG	standard_poodle	5.089372094067999e-12	1.1219737533753941e-13
n02113799/n02113799_6448.JPEG	standard_poodle	4.717804702733489e-19	1.165050559934449e-18
n02113799/n02113799_6621.JPEG	standard_poodle	7.102804603491907e-16	4.0054780888621475e-16
n02113799/n02113799_667.JPEG	standard_poodle	5.473755774578732e-16	7.274345501262085e-18
n02113799/n02113799_6704.JPEG	standard_poodle	1.6944608574026666e-15	4.60004142370928e-15
n02113799/n02113799_7161.JPEG	standard_poodle	4.2546746082110673e-16	1.0307059403689724e-15
n02113799/n02113799_7382.JPEG	standard_poodle	6.104295487015045e-12	1.6860820981199386e-11
n02113799/n02113799_7704.JPEG	standard_poodle	2.1271414782081467e-13	4.062793959239368e-12
n02113799/n02113799_7740.JPEG	standard_poodle	9.735860565184433e-17	8.074777818687285e-16
n02113799/n02113799_7872.JPEG	standard_poodle	3.796009027814081e-18	8.856869026536941e-18
n02113799/n02113799_8000.JPEG	standard_poodle	6.649520576639274e-13	1.7381221626072012e-12
n02113799/n02113799_804.JPEG	standard_poodle	5.035915569007338e-23	1.6099837624242514e-24
n02113799/n02113799_8078.JPEG	standard_poodle	5.741894343438567e-14	1.7184052205439212e-13
n02113799/n02113799_810.JPEG	standard_poodle	6.06644101762634e-17	1.5674689386345176e-17
n02113799/n02113799_8378.JPEG	standard_poodle	7.143444668404031e-20	4.0261942856801975e-21
n02113799/n02113799_8551.JPEG	standard_poodle	3.0140871130907197e-15	1.7066122049791383e-15
n02113799/n02113799_856.JPEG	standard_poodle	1.7461907234718302e-18	3.158444079045188e-21
n02113799/n02113799_875.JPEG	standard_poodle	1.3927056213310136e-09	4.832544543869588e-09
n02113799/n02113799_8781.JPEG	standard_poodle	4.00985869903114e-11	1.626565660667113e-11
n02113799/n02113799_892.JPEG	standard_poodle	4.963730250467831e-13	3.797675789387983e-13
n02113799/n02113799_9126.JPEG	standard_poodle	1.811598673222086e-11	3.25208371215651e-12
n02113799/n02113799_9386.JPEG	standard_poodle	9.177136779903025e-22	1.8753391840103757e-24
n02113799/n02113799_944.JPEG	standard_poodle	1.3804631114718644e-19	4.471694910867389e-20
n02113799/n02113799_9662.JPEG	standard_poodle	1.8618410605777178e-14	1.0719824010640392e-14
n02113799/n02113799_9782.JPEG	standard_poodle	3.148074597107012e-11	7.16984778813513e-10
n02113799/n02113799_987.JPEG	standard_poodle	4.072418452394677e-14	1.4958395764758124e-14
n02113624/n02113624_100.JPEG	toy_poodle	1.6426845475910378e-11	7.2727788218106955e-12
n02113624/n02113624_1020.JPEG	toy_poodle	1.4901677230105578e-13	1.0007994233952166e-13
n02113624/n02113624_10340.JPEG	toy_poodle	1.3263375540590028e-14	1.2657204009410577e-15
n02113624/n02113624_1072.JPEG	toy_poodle	1.061456353425462e-13	1.280990653628132e-13
n02113624/n02113624_1105.JPEG	toy_poodle	1.8625820013142552e-14	5.511030893290217e-15
